,Amount,MerchantName,MCC,Location,Device,TransactionSpeed,Fraud,Weekday,Hour,Month,is_large_amount,is_slow_transaction
5269,312.58,Reeves Ltd,7299,Sandrafort,Web,17.81,0,0,3,6,0,0
5270,455.84,Johnston-Moore,7299,Elizabethside,Web,43.44,0,1,22,1,0,0
5271,319.53,Larson Group,5968,Davisstad,POS,36.42,0,6,4,6,0,0
5272,711.95,Lewis-Glover,5812,Hallshire,POS,51.2,0,3,3,10,0,0
5273,564.5,Barajas Ltd,5411,Wattsstad,Android,3.4,0,1,12,1,0,0
5274,539.23,Williams Ltd,5812,Port Thomas,Android,10.6,0,4,11,11,0,0
5275,518.88,Fuentes-Watkins,5411,Santosberg,POS,48.53,0,5,14,6,0,0
5276,666.79,Lee-Dennis,5968,West Christopher,POS,57.28,0,6,21,12,0,0
5277,513.15,Rogers PLC,5968,Andresshire,POS,12.63,0,6,18,3,0,0
5278,292.76,Watson PLC,5411,Joneshaven,POS,37.46,0,2,15,12,0,0
5279,882.44,"Diaz, Gonzalez and Cole",5261,Schaeferbury,Android,31.05,0,1,12,7,0,0
5280,744.4,"Bailey, Rice and Anderson",5261,New Jared,iOS,6.96,0,1,4,4,0,0
5281,243.2,"Holland, Lee and Anderson",5812,Navarroport,Web,9.86,0,1,2,11,0,0
5282,233.26,"Riley, Price and Wise",5411,Port Jessica,Web,46.91,0,5,17,12,0,0
5283,357.37,"Braun, Mack and Moore",5942,Kaylachester,POS,32.95,0,4,20,7,0,0
5284,661.55,Villarreal-Guzman,5942,Jonesport,iOS,14.68,0,3,23,3,0,0
5285,726.01,Howe-Hamilton,5261,South Ryanstad,iOS,8.54,0,4,0,9,0,0
5286,924.02,"Taylor, Myers and Douglas",7299,Ericberg,POS,37.89,0,3,7,3,0,0
5287,601.57,Jacobs-Paul,5968,Stephenside,POS,28.23,0,4,12,8,0,0
5288,515.69,"Barker, Nelson and Davidson",7299,Port Felicia,POS,13.57,0,3,12,2,0,0
5289,232.17,Owens Group,5968,North Jeffreyview,Web,59.16,0,0,16,6,0,0
5290,934.28,"Garcia, Allen and Peterson",5812,Karastad,POS,6.68,0,1,8,5,0,0
5291,15.94,Smith-Gates,5968,Riceshire,Web,10.52,0,2,11,2,0,0
5292,538.35,Warner Ltd,7299,New Brianna,iOS,21.14,0,4,10,8,0,0
5293,848.91,Fleming-Wolfe,7299,Port Mark,Web,36.17,0,1,13,7,0,0
5294,993.61,"Watson, Mcconnell and Macdonald",7299,Heathertown,iOS,48.25,0,2,7,6,0,0
5295,422.54,Whitney-Gross,5968,Anthonychester,POS,18.81,0,6,7,7,0,0
5296,269.11,Williams-Carroll,5968,Kathyside,POS,43.2,0,1,21,2,0,0
5297,907.86,"Hudson, Cox and Sanford",5968,East Courtney,Android,25.47,0,0,7,1,0,0
5298,513.55,Blake-Morris,5812,Maryfurt,Android,56.88,0,4,1,11,0,0
5299,33.41,"Waters, Murphy and Cruz",5942,Breannamouth,iOS,22.36,0,6,1,12,0,0
5300,981.05,Duran-Myers,5812,Wernerport,Web,6.2,0,2,2,7,0,0
5301,637.15,Mitchell LLC,5968,Lake Cynthiaton,iOS,38.98,0,3,19,12,0,0
5302,471.98,Gray-Fisher,5261,New Clifford,Android,38.42,0,0,7,9,0,0
5303,314.85,Galloway and Sons,5411,South James,iOS,42.8,0,0,7,9,0,0
5304,537.81,Cook-Steele,7299,Lake Seth,Web,41.59,0,6,19,7,0,0
5305,880.53,"Rush, Guzman and Love",5942,North John,Android,14.24,0,3,4,5,0,0
5306,766.34,Lewis-Gonzales,7299,Lake Michellestad,Web,46.51,0,0,19,10,0,0
5307,680.16,Rogers-Martinez,5261,Alexisbury,POS,19.83,0,2,15,7,0,0
5308,288.38,Douglas PLC,7299,Morganfort,Web,24.45,0,0,18,4,0,0
5309,396.25,Warren-Zimmerman,7299,Hudsonhaven,Web,13.05,0,6,12,9,0,0
5310,484.91,Woodard LLC,5968,Ryantown,POS,0.65,0,1,5,3,0,0
5311,23.44,Sanders Ltd,5812,East Alanstad,Android,47.35,0,4,13,6,0,0
5312,716.53,Farrell-Ramos,5968,South Christinahaven,Web,97.41,1,2,1,7,0,1
5313,165.05,"Downs, Dawson and Krause",7299,West Jasonburgh,Android,32.44,0,5,2,6,0,0
5314,419.29,Olson Ltd,7299,Cohenbury,Android,16.05,0,0,4,6,0,0
5315,604.58,Shannon and Sons,5411,Robertsmouth,Web,17.32,0,3,5,2,0,0
5316,252.79,"Simpson, Miller and Klein",5942,West Emilyburgh,iOS,30.29,0,0,11,6,0,0
5317,898.57,Hayes-Stevenson,5812,Port Thomas,Android,37.57,0,5,0,2,0,0
5318,855.22,Jones-Green,7299,New Terri,POS,7.78,0,3,10,8,0,0
5319,668.52,Reyes Group,5968,Melissaville,Web,0.77,0,1,9,8,0,0
5320,312.44,Johnson LLC,5942,Bennettbury,iOS,6.17,0,2,7,9,0,0
5321,48.52,Howard-Bell,5812,Brownmouth,Web,39.1,0,4,11,5,0,0
5322,858.69,"Fernandez, Lewis and Boyer",5968,Gloriatown,iOS,44.08,0,1,9,8,0,0
5323,530.84,Sanders-Levy,5942,Dicksontown,POS,49.52,0,5,22,7,0,0
5324,49.39,"Murray, Meyer and Martin",5261,Lake Steven,iOS,53.0,0,1,2,2,0,0
5325,255.16,Baker-Mitchell,5968,Lake Erikburgh,POS,51.1,0,4,20,2,0,0
5326,667.55,"Wallace, Campos and Hernandez",5261,Fitzpatrickview,iOS,21.8,0,3,14,1,0,0
5327,232.37,"Baker, Navarro and Webster",7299,Catherinebury,Android,57.09,0,1,12,7,0,0
5328,614.91,Hines Inc,5968,Myersburgh,POS,47.83,0,3,11,8,0,0
5329,663.46,"Fisher, Martin and Mitchell",5261,East Leeport,Web,10.86,0,5,8,9,0,0
5330,698.98,"Landry, Robinson and Bender",5261,Leeland,Android,45.61,0,1,6,1,0,0
5331,303.52,Clark-Phillips,5411,Clarkland,iOS,9.52,0,3,17,4,0,0
5332,730.84,"Taylor, Castro and Obrien",5968,Espinozamouth,POS,47.04,0,1,8,10,0,0
5333,501.25,Stewart-Washington,5411,Ramirezside,Android,14.54,0,4,19,1,0,0
5334,34.81,Fisher-Morgan,5812,Lake Dylanchester,POS,38.23,0,0,17,10,0,0
5335,530.39,Ballard and Sons,5942,Port Jennifershire,Android,13.05,0,4,8,1,0,0
5336,429.43,Lopez Inc,7299,Port Heather,iOS,17.75,0,3,7,9,0,0
5337,318.6,Murphy-Peterson,5968,Emilyfort,Android,43.52,0,2,19,3,0,0
5338,3536.39,"Novak, Howell and Carpenter",5942,Thomasborough,POS,92.75,1,6,4,12,1,1
5339,424.59,Barnett Group,5968,North Lisashire,Web,25.97,0,1,1,2,0,0
5340,878.85,Buck LLC,5942,Rayview,iOS,43.86,0,3,20,1,0,0
5341,104.93,Warren PLC,5261,West James,POS,58.42,0,6,0,1,0,0
5342,80.09,Jones Ltd,5411,Port Robertberg,Android,32.09,0,3,9,7,0,0
5343,357.02,"Young, Williams and Ho",5812,Lynchmouth,iOS,22.83,0,3,7,1,0,0
5344,357.99,Jones Ltd,5411,Hollandbury,iOS,56.32,0,2,16,2,0,0
5345,89.48,Riggs PLC,7299,Howellville,Web,16.8,0,3,2,4,0,0
5346,75.42,"Ruiz, Fuentes and Hudson",5968,Rodriguezmouth,Web,7.24,0,0,14,6,0,0
5347,332.45,Clark Inc,5812,Lake Kimberly,POS,44.68,0,5,18,1,0,0
5348,342.84,Cummings-Olsen,5968,New Charles,iOS,11.46,0,1,7,3,0,0
5349,756.52,Butler-Velazquez,7299,Nathanbury,iOS,22.85,0,3,6,2,0,0
5350,48.81,Mitchell PLC,5812,North Joelfurt,Web,34.46,0,2,3,10,0,0
5351,541.18,"Stanton, Campbell and Harris",7299,Port Paul,iOS,34.14,0,2,22,1,0,0
5352,236.44,Johnson-Stewart,5411,Allenmouth,Web,32.07,0,4,16,9,0,0
5353,785.1,"Lopez, Williams and Davis",5261,Kevinfurt,Web,18.18,0,2,18,12,0,0
5354,360.58,Reyes Ltd,5812,Allenchester,iOS,33.8,0,5,19,12,0,0
5355,548.3,Hunter-Gibson,5812,West Alison,Web,15.34,0,2,5,10,0,0
5356,566.97,Flores-Gonzalez,7299,Taylorfurt,Web,54.79,0,6,22,7,0,0
5357,860.27,Daniel Ltd,5261,Garciafurt,iOS,40.59,0,6,2,4,0,0
5358,719.82,Pena and Sons,5968,Thomasbury,Web,2.27,0,4,15,6,0,0
5359,72.42,Ramsey-Jones,5968,West Joshua,iOS,14.14,0,4,0,12,0,0
5360,260.06,Martin-Harris,5942,Morganland,Android,4.48,0,6,8,2,0,0
5361,418.29,Rivera Inc,7299,West Cindytown,iOS,37.02,0,6,21,5,0,0
5362,374.24,Rodriguez Inc,5261,Garzaborough,Web,17.04,0,5,11,4,0,0
5363,396.69,"Rodriguez, Williams and Mcdowell",5968,West Gerald,POS,33.58,0,4,17,5,0,0
5364,27.36,Ochoa-Wells,7299,Salazarfurt,iOS,14.36,0,4,21,7,0,0
5365,969.01,Fitzpatrick and Sons,5411,West Jessicachester,Android,11.15,0,2,2,10,0,0
5366,454.96,Gonzalez Group,5942,West Michael,Android,55.03,0,3,8,11,0,0
5367,841.22,Gray Ltd,7299,South Glenn,Web,12.29,0,3,20,4,0,0
5368,421.49,Miller-Walker,5942,Hillland,iOS,38.51,0,2,1,9,0,0
5369,276.23,"Zuniga, Odom and Williams",5968,New Nathanbury,Android,5.95,0,0,5,9,0,0
5370,593.09,"Lopez, Compton and Yang",5261,New Amychester,iOS,5.9,0,2,15,7,0,0
5371,775.44,House-Mitchell,5411,West Paula,iOS,8.36,0,4,2,8,0,0
5372,745.99,Murphy Inc,7299,North Kathleenchester,POS,9.77,0,1,12,6,0,0
5373,276.43,"Coffey, Miller and Moran",5942,Port Ronaldmouth,Android,7.64,0,2,18,3,0,0
5374,441.89,Garcia-Gonzalez,5411,Burnstown,Android,28.38,0,3,9,9,0,0
5375,817.3,Adkins Inc,5968,Shellyfort,Android,11.66,0,5,18,11,0,0
5376,3814.12,Cole-Hall,5261,West Nicoleberg,Android,90.3,1,5,5,3,1,0
5377,797.88,"Fischer, Hernandez and Peterson",7299,Pettyview,iOS,29.84,0,1,21,5,0,0
5378,832.68,"Evans, Farrell and Figueroa",5812,West Crystal,Web,9.52,0,4,8,8,0,0
5379,625.41,King PLC,5261,Charlesfort,POS,57.95,0,0,5,5,0,0
5380,996.05,"Bates, Mayo and Ward",5261,Loriborough,Web,36.82,0,0,16,12,0,0
5381,673.98,"Frank, Holmes and Anthony",5968,Stephanieland,Web,1.2,0,0,1,7,0,0
5382,729.69,Armstrong Inc,5812,North Johnside,iOS,48.12,0,0,3,9,0,0
5383,45.26,"Mccarthy, Ray and Hall",5261,Lake Christopher,Web,16.61,0,1,8,4,0,0
5384,33.43,Meadows-Vang,5968,Juliemouth,Web,15.59,0,0,1,3,0,0
5385,340.12,Carlson PLC,5261,Lake Christopher,POS,42.86,0,1,12,2,0,0
5386,708.25,Meyer-Carroll,5261,Brandyside,Web,45.48,0,1,12,10,0,0
5387,362.92,Cherry Ltd,5261,Davidside,Web,46.06,0,6,12,6,0,0
5388,543.87,Bradshaw Group,5261,East Ashley,iOS,17.77,0,1,22,1,0,0
5389,97.75,Chavez-Scott,5261,Port Kathrynshire,Web,46.78,0,3,18,7,0,0
5390,141.84,"James, Smith and Roach",5812,West James,Android,41.29,0,1,23,4,0,0
5391,322.24,"Berger, Mathis and Turner",5812,Davisberg,POS,32.11,0,2,18,6,0,0
5392,469.32,"Grant, Perez and Best",5968,East Nicholestad,Web,59.9,0,0,17,12,0,0
5393,956.17,Howell and Sons,5942,Angelaborough,Android,33.88,0,1,11,12,0,0
5394,614.78,"Gonzalez, Blackwell and Carney",5812,North William,POS,10.8,0,6,18,7,0,0
5395,384.56,"Petty, Brown and Parker",5411,Reesechester,Web,10.12,0,1,15,4,0,0
5396,517.33,Smith-King,7299,Blairport,iOS,55.67,0,5,4,6,0,0
5397,666.1,"Richards, Brown and Sanchez",5261,Wallacestad,Web,41.25,0,0,1,10,0,0
5398,88.54,Herrera and Sons,5812,Cassidyton,POS,24.74,0,1,18,12,0,0
5399,783.88,Clark-Kaiser,5411,New Alex,Android,16.78,0,1,6,12,0,0
5400,314.17,Harper LLC,7299,South Jayton,POS,25.47,0,6,13,3,0,0
5401,940.51,Bass and Sons,5261,Lake Peter,Web,48.53,0,6,5,4,0,0
5402,281.34,Brown-Hawkins,7299,Mcgeestad,iOS,55.93,0,0,6,6,0,0
5403,202.62,"Tucker, Torres and Hall",5942,West Michael,POS,23.5,0,3,17,1,0,0
5404,127.17,May-Howell,7299,Port Dominic,POS,15.03,0,3,4,3,0,0
5405,890.01,Trujillo-Roberts,5261,South Colleen,Web,32.03,0,4,10,4,0,0
5406,198.62,Torres PLC,5411,Jenniferfort,POS,6.79,0,6,3,9,0,0
5407,199.84,Rivera LLC,5812,Larryview,POS,2.05,0,4,2,11,0,0
5408,937.23,Hudson Group,5812,Lake Adamton,Android,28.35,0,2,7,5,0,0
5409,417.22,Scott Group,5411,New Melanie,Android,30.86,0,2,0,4,0,0
5410,80.13,"Burns, Velez and Alexander",5812,Port Christy,Android,18.88,0,4,13,11,0,0
5411,954.38,"Wilson, Strickland and Schmidt",5812,Caseystad,iOS,39.95,0,2,13,10,0,0
5412,553.45,Mitchell Ltd,5812,Mccoyland,POS,59.79,0,0,1,12,0,0
5413,465.49,Allen LLC,5812,East Amanda,Web,37.48,0,2,10,12,0,0
5414,28.42,"Green, Martinez and Knight",5942,Lake Markview,iOS,47.41,0,1,23,2,0,0
5415,824.74,Murphy-Mooney,5411,Josephmouth,Web,23.17,0,4,8,5,0,0
5416,380.46,Lester Ltd,5968,Chavezstad,Web,14.16,0,5,10,6,0,0
5417,131.58,Smith-Snyder,5812,Lynchberg,Android,55.59,0,0,3,11,0,0
5418,2922.71,Martinez-Evans,5261,South Robertmouth,iOS,113.37,1,0,5,12,1,1
5419,787.78,Hoffman Ltd,5942,East Christyside,iOS,21.27,0,4,17,8,0,0
5420,877.62,Pitts Group,5812,Danielmouth,Web,39.93,0,0,14,6,0,0
5421,841.22,Johnson LLC,5968,New Alan,POS,17.01,0,3,8,11,0,0
5422,105.85,Johnson-Schwartz,5968,Lake Mary,iOS,50.14,0,2,20,9,0,0
5423,907.42,Cannon-Thompson,5261,West Christopher,iOS,19.81,0,6,4,3,0,0
5424,234.55,French-Morales,7299,South Gabriella,Android,1.61,0,2,11,11,0,0
5425,182.32,Steele-Baker,7299,Andrademouth,Android,47.01,0,1,2,9,0,0
5426,573.49,Wallace-Fields,5942,Lake Nicole,iOS,7.62,0,0,15,11,0,0
5427,381.46,Rodriguez-Barnes,5812,Johnburgh,Android,33.1,0,1,12,6,0,0
5428,10.72,Barnett and Sons,5812,Dennischester,iOS,52.14,0,0,2,3,0,0
5429,966.46,Figueroa-Pope,7299,South Lisaside,Android,1.72,0,3,6,4,0,0
5430,560.1,"Roberts, Blair and Herman",5968,Crystalberg,POS,41.56,0,2,1,1,0,0
5431,106.99,Todd LLC,5942,Vickiton,Web,53.19,0,0,11,6,0,0
5432,64.74,Jones Inc,5411,Johnshire,Android,25.47,0,1,12,7,0,0
5433,154.88,Townsend and Sons,5261,Campbelltown,POS,28.5,0,0,4,11,0,0
5434,814.93,King-Neal,7299,Robertland,iOS,32.82,0,0,15,4,0,0
5435,234.7,"Baker, Perry and Stephens",5261,Lake Andrea,Web,35.54,0,3,2,1,0,0
5436,437.87,Little Inc,5812,Sharonmouth,Android,58.08,0,2,0,5,0,0
5437,233.04,Roach-Douglas,5942,East Nicole,POS,59.77,0,4,13,3,0,0
5438,123.36,Russell-Stephens,5968,South Michaelstad,iOS,35.71,0,1,20,6,0,0
5439,102.88,Arnold and Sons,5261,South Cristinaville,Android,22.06,0,4,23,1,0,0
5440,947.01,Rich Group,5261,Nathanielberg,POS,37.99,0,0,12,7,0,0
5441,805.44,"Smith, Perez and Cook",5261,Thompsontown,Web,31.56,0,1,0,2,0,0
5442,633.3,Moss-Johnson,5968,Whitefurt,Android,28.49,0,1,22,9,0,0
5443,98.69,Powell-Hall,5968,East Kevinton,Web,0.67,0,4,11,6,0,0
5444,564.6,Richards and Sons,7299,Lake Tanya,POS,42.62,0,0,23,11,0,0
5445,552.43,Wilkerson and Sons,5812,Hullshire,Web,59.59,0,4,23,9,0,0
5446,612.83,"Williams, Welch and Reed",5942,South Thomas,POS,41.74,0,3,15,12,0,0
5447,913.83,Castillo-Vincent,5261,South Karen,iOS,54.44,0,4,11,1,0,0
5448,954.38,Baker-Johns,5261,North Julieshire,Android,43.41,0,0,4,8,0,0
5449,926.73,"Spears, Vasquez and Smith",7299,Carolinefort,POS,12.4,0,1,18,3,0,0
5450,523.13,Hicks Group,5942,Carriebury,POS,21.37,0,2,15,4,0,0
5451,268.54,"Snyder, Fisher and Adams",5411,East Matthewview,Android,10.61,0,5,17,5,0,0
5452,579.87,"Anderson, Wilson and Cruz",5411,Lauraport,Web,50.79,0,4,23,9,0,0
5453,560.71,"Norris, Jones and Saunders",7299,West Heather,iOS,29.02,0,4,0,1,0,0
5454,111.63,Smith-Zuniga,5411,East Robert,Web,28.55,0,5,17,1,0,0
5455,953.26,Pope-Turner,5968,Port Frank,POS,16.91,0,3,22,7,0,0
5456,264.79,"Chang, Frederick and Maxwell",5968,Kleinton,Web,23.06,0,6,8,9,0,0
5457,723.12,Edwards Ltd,7299,Michaelberg,Android,26.13,0,4,1,4,0,0
5458,556.79,Nelson-Moreno,5968,South Jennifer,Android,57.05,0,3,0,8,0,0
5459,396.66,"Wyatt, Lewis and Hill",5968,Port Staceybury,Web,7.42,0,0,20,9,0,0
5460,518.61,"Harris, Hamilton and Johnson",5411,Carolynmouth,iOS,30.62,0,1,8,11,0,0
5461,954.08,Carson LLC,5261,Russellbury,iOS,23.3,0,2,10,4,0,0
5462,39.56,Berry PLC,7299,West Paulbury,Android,47.19,0,6,6,1,0,0
5463,32.27,Allen Inc,5411,Teresafurt,Android,19.96,0,2,16,5,0,0
5464,10.55,"Hooper, Bryan and Miller",5261,Kaylaton,Android,34.77,0,5,22,3,0,0
5465,315.02,"Cooper, Cook and Roberts",5411,Muellertown,POS,23.07,0,4,10,9,0,0
5466,564.82,Barnes-Gonzales,5968,Knightview,Android,58.89,0,2,8,3,0,0
5467,907.99,"Maldonado, Solis and Berry",7299,Port Stephanie,Android,17.1,0,3,12,8,0,0
5468,585.07,Dorsey Inc,5411,Zacharyfort,iOS,23.12,0,0,4,2,0,0
5469,310.87,"Castillo, Lucas and Lopez",5968,New Ritaton,Android,12.6,0,1,0,11,0,0
5470,991.54,"Barnes, Jennings and Sparks",7299,Hannaberg,POS,3.67,0,5,12,7,0,0
5471,997.13,Nguyen LLC,7299,Evansland,Android,9.12,0,2,13,10,0,0
5472,460.24,Nguyen-Perkins,7299,Barretttown,iOS,24.24,0,3,0,11,0,0
5473,169.8,"Warren, Stewart and Howard",5968,New Bryanview,iOS,22.29,0,5,17,4,0,0
5474,104.1,Rhodes Inc,5411,Alyssatown,POS,3.6,0,6,8,9,0,0
5475,863.21,"Nicholson, Williamson and Shields",5968,Smithtown,Android,55.67,0,0,5,2,0,0
5476,25.67,Hunter-Sellers,5942,Michellemouth,Android,21.64,0,0,23,1,0,0
5477,345.41,Hart Inc,5942,South Darlenebury,POS,42.54,0,2,1,11,0,0
5478,499.05,Hunter and Sons,7299,Jefferyfort,Android,59.74,0,5,11,8,0,0
5479,610.68,Bryant-Duncan,5942,Kristinshire,POS,47.14,0,0,20,12,0,0
5480,537.48,Nelson-Thompson,5261,Lisamouth,POS,13.28,0,4,9,11,0,0
5481,310.55,Green Ltd,5942,Jessicaside,iOS,31.73,0,6,2,12,0,0
5482,479.05,"Lopez, Garrett and Garrison",5411,Gonzalesfort,Web,41.38,0,6,13,9,0,0
5483,109.53,"Nelson, Carson and Smith",5968,New Joseph,iOS,52.9,0,2,16,11,0,0
5484,181.53,Pennington Group,5968,North Davidshire,Android,56.34,0,1,18,8,0,0
5485,757.79,Nichols and Sons,5942,Nicoleshire,Web,58.87,0,0,6,9,0,0
5486,360.43,Ward and Sons,5411,Levinefurt,Web,45.39,0,3,1,10,0,0
5487,990.35,"Rodriguez, Coleman and Cox",5942,Owenmouth,Web,14.05,0,6,12,11,0,0
5488,725.63,"Yu, Moreno and Williams",7299,East Lesliehaven,iOS,48.46,0,0,0,1,0,0
5489,935.46,Bradley-Taylor,7299,Andrewburgh,iOS,19.16,0,3,0,12,0,0
5490,46.53,"Hernandez, Richardson and Carlson",5812,North Gerald,POS,59.47,0,3,1,8,0,0
5491,116.14,Scott-Jones,5942,Nataliefurt,Web,47.37,0,1,0,5,0,0
5492,400.92,Duncan and Sons,7299,Lake Loribury,iOS,18.41,0,1,12,11,0,0
5493,110.69,Marquez-Oneill,5942,New Codyland,Android,22.15,0,4,23,1,0,0
5494,617.88,Mitchell PLC,5812,Martinezside,iOS,24.26,0,6,0,4,0,0
5495,411.35,Kelley and Sons,7299,Jamesview,POS,10.84,0,3,19,2,0,0
5496,229.03,"Young, Reynolds and Wright",5968,Collinsview,POS,27.96,0,2,20,8,0,0
5497,766.41,Baker-Palmer,5968,Williamsmouth,Android,32.98,0,2,21,3,0,0
5498,89.31,"Perez, Ali and Smith",5261,Rebeccaburgh,Web,57.37,0,0,11,11,0,0
5499,532.91,Ramsey-Lucas,5812,East Nancy,iOS,4.71,0,6,0,12,0,0
5500,154.71,"Guerra, Carr and Macias",5968,Sabrinabury,Web,30.35,0,5,18,12,0,0
5501,654.31,Petersen-Barber,5261,Justinborough,POS,57.56,0,2,18,1,0,0
5502,209.75,Reynolds-Blackwell,5942,New Kimberlybury,Android,28.22,0,5,21,4,0,0
5503,196.14,"King, Hines and Smith",5261,New Brianhaven,Web,22.09,0,3,22,8,0,0
5504,730.32,Armstrong PLC,7299,West Elizabethland,Web,23.64,0,4,23,11,0,0
5505,575.45,Morton-Garcia,5261,Martinbury,iOS,24.74,0,6,11,4,0,0
5506,754.53,"Torres, Collins and Haley",7299,New Angelastad,Web,14.16,0,3,20,2,0,0
5507,566.29,Gallagher-Mitchell,5942,East John,Android,52.73,0,1,14,6,0,0
5508,770.87,Smith Ltd,5261,Port Amy,POS,55.19,0,5,1,7,0,0
5509,565.67,Little-Anderson,5942,Port Carrieburgh,Android,24.9,0,4,8,5,0,0
5510,328.18,Mills-Ramirez,5812,Laurenville,iOS,47.96,0,0,1,6,0,0
5511,938.69,"Davis, Rodriguez and Washington",5261,West Miguel,Web,15.44,0,6,14,7,0,0
5512,2639.4,"Taylor, Hood and Bryant",5968,Deckerton,iOS,91.53,1,4,16,1,1,1
5513,896.34,Ramirez-Nixon,7299,East John,Web,59.46,0,5,12,1,0,0
5514,372.38,Richardson Ltd,7299,Harrismouth,Android,14.15,0,5,22,6,0,0
5515,234.98,"Newman, Wilson and Trevino",5942,South Matthewburgh,iOS,48.17,0,6,3,4,0,0
5516,577.07,"Miller, Cooper and Park",5812,East Amymouth,Android,37.59,0,0,3,3,0,0
5517,666.5,Thompson Group,7299,West Samanthaview,Web,59.57,0,2,8,12,0,0
5518,707.5,Foley LLC,5411,Margaretside,iOS,56.73,0,2,10,10,0,0
5519,987.25,Martinez Group,5411,Lanceton,Web,34.04,0,4,5,11,0,0
5520,423.44,Wallace-Frederick,5968,Lake Kelly,Android,38.08,0,5,20,11,0,0
5521,208.43,Hart LLC,5968,Lake Amandafort,Android,10.51,0,2,3,10,0,0
5522,801.8,Grimes-Moore,5942,Garciaside,POS,6.39,0,4,21,12,0,0
5523,115.65,Campbell LLC,5261,East Mariahberg,iOS,35.7,0,6,19,1,0,0
5524,403.43,Ball-Barrett,5411,Lake Racheltown,Web,22.59,0,1,15,6,0,0
5525,675.94,Miller and Sons,5812,Cynthiahaven,POS,52.21,0,4,6,5,0,0
5526,266.41,Fields-Johnson,5812,New Vanessa,POS,30.29,0,5,9,9,0,0
5527,511.45,Costa-West,5411,Davisfort,Android,53.03,0,3,13,10,0,0
5528,13.89,Allen PLC,5942,Lake Nicoleberg,Web,13.27,0,3,19,2,0,0
5529,697.66,Smith-Taylor,5411,Clineberg,POS,34.81,0,0,12,4,0,0
5530,420.95,"Kelley, Dunlap and Porter",5261,Lopezstad,Web,6.47,0,3,7,10,0,0
5531,466.82,"Kelly, Barrett and Garcia",5411,Wrighthaven,POS,0.4,0,3,9,11,0,0
5532,552.78,Davis PLC,5942,South Janetmouth,Android,35.62,0,4,23,4,0,0
5533,840.45,Perry-Ford,7299,North Lauren,Web,26.29,0,6,15,9,0,0
5534,597.26,"Caldwell, Simmons and Huff",5411,Sharpbury,Android,5.08,0,6,5,7,0,0
5535,508.01,"Padilla, Williams and Drake",7299,Robertostad,iOS,0.57,0,1,14,3,0,0
5536,844.64,"Sullivan, Myers and Moore",5812,Branditon,Android,45.49,0,2,11,7,0,0
5537,486.03,Green-Henderson,5968,West Dorothyview,iOS,50.89,0,0,10,7,0,0
5538,942.61,Wagner Ltd,5261,Patricktown,POS,38.48,0,6,20,1,0,0
5539,858.37,"Silva, Johnson and Ward",7299,East Meganport,Android,28.81,0,2,9,11,0,0
5540,125.76,Grant-Monroe,5942,New Lisa,Web,31.24,0,4,0,7,0,0
5541,802.8,Bush-Cummings,5968,North Henry,POS,12.44,0,3,6,2,0,0
5542,936.5,"Soto, Andersen and Kelly",5942,Port Zachary,POS,26.3,0,4,19,7,0,0
5543,517.08,Baker and Sons,5411,Danielton,POS,48.26,0,3,11,10,0,0
5544,535.94,"Blanchard, Garcia and Mueller",5942,West Christianport,iOS,33.48,0,0,7,6,0,0
5545,631.05,"Johnson, Nguyen and Smith",7299,New Catherinemouth,iOS,2.45,0,6,1,3,0,0
5546,239.66,Morales-Santos,7299,Whiteland,iOS,17.71,0,2,14,8,0,0
5547,245.67,Mathews LLC,5812,Lake Daniel,iOS,31.7,0,6,17,6,0,0
5548,522.16,Davenport-Garcia,5968,Kaitlinburgh,Web,24.59,0,3,3,5,0,0
5549,676.42,Carson-Mccarty,5261,Randymouth,POS,1.85,0,4,20,3,0,0
5550,4220.28,Simmons Group,5261,Dominiquemouth,POS,105.07,1,1,4,4,1,1
5551,829.41,"Kaiser, Bell and Smith",5411,Martinezburgh,Web,25.81,0,2,2,9,0,0
5552,687.23,Combs-Hernandez,5812,New Shannon,POS,59.7,0,0,6,3,0,0
5553,674.28,Pace and Sons,5261,Nicholaschester,iOS,33.58,0,3,9,1,0,0
5554,404.39,Washington-Andrade,5968,West Nicholas,POS,23.13,0,6,21,5,0,0
5555,113.37,Smith Group,5968,Nortonport,Android,6.11,0,3,4,10,0,0
5556,910.14,Kelley-Green,5411,Madisonville,Android,8.17,0,5,22,4,0,0
5557,710.02,Reeves-Calhoun,5411,Lake Robertborough,iOS,17.27,0,5,12,11,0,0
5558,311.53,Wilkerson LLC,5812,Port Corey,Web,5.49,0,3,19,5,0,0
5559,692.22,"Hernandez, Hopkins and Gibson",5812,Davidtown,POS,18.7,0,4,13,2,0,0
5560,917.14,Garcia Ltd,5942,Richardfurt,Android,17.57,0,3,8,3,0,0
5561,101.2,Barker PLC,5261,Jacksonmouth,iOS,44.72,0,4,1,9,0,0
5562,96.53,Carson-Harmon,5812,South Annetteport,iOS,52.45,0,4,9,3,0,0
5563,70.19,Thomas-Smith,5411,Williamshire,iOS,2.65,0,0,10,8,0,0
5564,462.58,Smith-Collier,5411,Lake Ashleymouth,Android,26.91,0,3,1,3,0,0
5565,56.11,"Young, Burke and Juarez",5968,North Natalie,Web,3.09,0,1,16,6,0,0
5566,526.9,Wilson Inc,5812,Port Laura,iOS,39.25,0,1,15,10,0,0
